1.0624 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
19.7231 	EXP 	New trial (rep=0, index=10): {'exp_num': 1, 'sent_code': 'l1_f_se_na_081', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 81.0, 'image': 'sweatpants', 'image_alt': 'boxers', 'left_img': 'boxers', 'right_img': 'sweatpants', 'left': '../image/boxers.png', 'right': '../image/sweatpants.png', 'correct_img': 'sweatpants', 'correct_key': 'rshift', 'sound_dir': '../audio/081.wav', 'image_dir': None}
19.7607 	EXP 	exp1_image_l: autoDraw = False
19.7607 	EXP 	exp1_image_r: autoDraw = False
19.7607 	EXP 	exp1_image_l: image = '../image/boxers.png'
19.7607 	EXP 	exp1_image_r: image = '../image/sweatpants.png'
19.7607 	EXP 	exp1_image_l: autoDraw = True
19.7607 	EXP 	exp1_image_r: autoDraw = True
19.8518 	EXP 	New trial (rep=0, index=11): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_138', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 138.0, 'image': 'shirt', 'image_alt': 'pants', 'left_img': 'pants', 'right_img': 'shirt', 'left': '../image/pants.png', 'right': '../image/shirt.png', 'correct_img': 'shirt', 'correct_key': 'lshift', 'sound_dir': '../audio/138.wav', 'image_dir': None}
19.8811 	DATA 	Keypress: lshift
19.8851 	EXP 	exp1_image_l: autoDraw = False
19.8851 	EXP 	exp1_image_r: autoDraw = False
19.8851 	EXP 	exp1_image_l: image = '../image/pants.png'
19.8851 	EXP 	exp1_image_r: image = '../image/shirt.png'
19.8851 	EXP 	exp1_image_l: autoDraw = True
19.8851 	EXP 	exp1_image_r: autoDraw = True
20.0820 	EXP 	New trial (rep=0, index=12): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_137', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 137.0, 'image': 'jacket', 'image_alt': 'shirt', 'left_img': 'jacket', 'right_img': 'shirt', 'left': '../image/jacket.png', 'right': '../image/shirt.png', 'correct_img': 'jacket', 'correct_key': 'rshift', 'sound_dir': '../audio/137.wav', 'image_dir': None}
20.1137 	DATA 	Keypress: rshift
20.1181 	EXP 	exp1_image_l: autoDraw = False
20.1181 	EXP 	exp1_image_r: autoDraw = False
20.1181 	EXP 	exp1_image_l: image = '../image/jacket.png'
20.1181 	EXP 	exp1_image_r: image = '../image/shirt.png'
20.1181 	EXP 	exp1_image_l: autoDraw = True
20.1181 	EXP 	exp1_image_r: autoDraw = True
20.2522 	EXP 	New trial (rep=0, index=13): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_092', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 92.0, 'image': 'armchair', 'image_alt': 'dog', 'left_img': 'armchair', 'right_img': 'dog', 'left': '../image/armchair.png', 'right': '../image/dog.png', 'correct_img': 'armchair', 'correct_key': 'rshift', 'sound_dir': '../audio/092.wav', 'image_dir': None}
20.2887 	DATA 	Keypress: lshift
20.2932 	EXP 	exp1_image_l: autoDraw = False
20.2932 	EXP 	exp1_image_r: autoDraw = False
20.2932 	EXP 	exp1_image_l: image = '../image/armchair.png'
20.2932 	EXP 	exp1_image_r: image = '../image/dog.png'
20.2932 	EXP 	exp1_image_l: autoDraw = True
20.2932 	EXP 	exp1_image_r: autoDraw = True
20.4692 	EXP 	New trial (rep=0, index=14): {'exp_num': 1, 'sent_code': 'l1_f_en_na_075', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 75.0, 'image': 'fish', 'image_alt': 'dog', 'left_img': 'dog', 'right_img': 'fish', 'left': '../image/dog.png', 'right': '../image/fish.png', 'correct_img': 'fish', 'correct_key': 'rshift', 'sound_dir': '../audio/075.wav', 'image_dir': None}
20.5018 	DATA 	Keypress: rshift
20.5062 	EXP 	exp1_image_l: autoDraw = False
20.5062 	EXP 	exp1_image_r: autoDraw = False
20.5062 	EXP 	exp1_image_l: image = '../image/dog.png'
20.5062 	EXP 	exp1_image_r: image = '../image/fish.png'
20.5062 	EXP 	exp1_image_l: autoDraw = True
20.5062 	EXP 	exp1_image_r: autoDraw = True
20.6654 	EXP 	New trial (rep=0, index=15): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_086', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 86.0, 'image': 'plates', 'image_alt': 'glasses', 'left_img': 'plates', 'right_img': 'glasses', 'left': '../image/plates.png', 'right': '../image/glasses.png', 'correct_img': 'plates', 'correct_key': 'lshift', 'sound_dir': '../audio/086.wav', 'image_dir': None}
20.6947 	DATA 	Keypress: lshift
20.6996 	EXP 	exp1_image_l: autoDraw = False
20.6996 	EXP 	exp1_image_r: autoDraw = False
20.6996 	EXP 	exp1_image_l: image = '../image/plates.png'
20.6996 	EXP 	exp1_image_r: image = '../image/glasses.png'
20.6996 	EXP 	exp1_image_l: autoDraw = True
20.6996 	EXP 	exp1_image_r: autoDraw = True
20.8654 	EXP 	New trial (rep=0, index=16): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_090', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 90.0, 'image': 'bag', 'image_alt': 'bottle', 'left_img': 'bag', 'right_img': 'bottle', 'left': '../image/bag.png', 'right': '../image/bottle.png', 'correct_img': 'bag', 'correct_key': 'rshift', 'sound_dir': '../audio/090.wav', 'image_dir': None}
20.8962 	DATA 	Keypress: rshift
20.9015 	EXP 	exp1_image_l: autoDraw = False
20.9015 	EXP 	exp1_image_r: autoDraw = False
20.9015 	EXP 	exp1_image_l: image = '../image/bag.png'
20.9015 	EXP 	exp1_image_r: image = '../image/bottle.png'
20.9015 	EXP 	exp1_image_l: autoDraw = True
20.9015 	EXP 	exp1_image_r: autoDraw = True
21.0319 	EXP 	New trial (rep=0, index=17): {'exp_num': 1, 'sent_code': 'l1_f_se_na_079', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 79.0, 'image': 'jeans', 'image_alt': 'sweatpants', 'left_img': 'sweatpants', 'right_img': 'jeans', 'left': '../image/sweatpants.png', 'right': '../image/jeans.png', 'correct_img': 'jeans', 'correct_key': 'rshift', 'sound_dir': '../audio/079.wav', 'image_dir': None}
21.0625 	DATA 	Keypress: lshift
21.0671 	EXP 	exp1_image_l: autoDraw = False
21.0671 	EXP 	exp1_image_r: autoDraw = False
21.0671 	EXP 	exp1_image_l: image = '../image/sweatpants.png'
21.0671 	EXP 	exp1_image_r: image = '../image/jeans.png'
21.0671 	EXP 	exp1_image_l: autoDraw = True
21.0671 	EXP 	exp1_image_r: autoDraw = True
21.2318 	EXP 	New trial (rep=0, index=18): {'exp_num': 1, 'sent_code': 'l1_t_es_na_013', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 13.0, 'image': 'beer', 'image_alt': 'wine', 'left_img': 'beer', 'right_img': 'wine', 'left': '../image/beer.png', 'right': '../image/wine.png', 'correct_img': 'beer', 'correct_key': 'rshift', 'sound_dir': '../audio/013.wav', 'image_dir': None}
21.2641 	DATA 	Keypress: rshift
21.2692 	EXP 	exp1_image_l: autoDraw = False
21.2692 	EXP 	exp1_image_r: autoDraw = False
21.2692 	EXP 	exp1_image_l: image = '../image/beer.png'
21.2692 	EXP 	exp1_image_r: image = '../image/wine.png'
21.2692 	EXP 	exp1_image_l: autoDraw = True
21.2692 	EXP 	exp1_image_r: autoDraw = True
21.3868 	EXP 	New trial (rep=0, index=19): {'exp_num': 1, 'sent_code': 'l1_f_en_na_074', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 74.0, 'image': 'boy', 'image_alt': 'woman', 'left_img': 'boy', 'right_img': 'woman', 'left': '../image/boy.png', 'right': '../image/woman.png', 'correct_img': 'boy', 'correct_key': 'lshift', 'sound_dir': '../audio/074.wav', 'image_dir': None}
21.4188 	DATA 	Keypress: lshift
21.4232 	EXP 	exp1_image_l: autoDraw = False
21.4232 	EXP 	exp1_image_r: autoDraw = False
21.4232 	EXP 	exp1_image_l: image = '../image/boy.png'
21.4232 	EXP 	exp1_image_r: image = '../image/woman.png'
21.4232 	EXP 	exp1_image_l: autoDraw = True
21.4232 	EXP 	exp1_image_r: autoDraw = True
21.5873 	EXP 	New trial (rep=0, index=20): {'exp_num': 1, 'sent_code': 'l1_f_en_na_072', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 72.0, 'image': 'dog', 'image_alt': 'fish', 'left_img': 'dog', 'right_img': 'fish', 'left': '../image/dog.png', 'right': '../image/fish.png', 'correct_img': 'dog', 'correct_key': 'lshift', 'sound_dir': '../audio/072.wav', 'image_dir': None}
21.6187 	DATA 	Keypress: rshift
21.6236 	EXP 	exp1_image_l: autoDraw = False
21.6236 	EXP 	exp1_image_r: autoDraw = False
21.6236 	EXP 	exp1_image_l: image = '../image/dog.png'
21.6236 	EXP 	exp1_image_r: image = '../image/fish.png'
21.6236 	EXP 	exp1_image_l: autoDraw = True
21.6236 	EXP 	exp1_image_r: autoDraw = True
21.7310 	EXP 	New trial (rep=0, index=21): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_088', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 88.0, 'image': 'book', 'image_alt': 'cellphone', 'left_img': 'book', 'right_img': 'cellphone', 'left': '../image/book.png', 'right': '../image/cellphone.png', 'correct_img': 'book', 'correct_key': 'rshift', 'sound_dir': '../audio/088.wav', 'image_dir': None}
21.7615 	DATA 	Keypress: lshift
21.7662 	EXP 	exp1_image_l: autoDraw = False
21.7662 	EXP 	exp1_image_r: autoDraw = False
21.7662 	EXP 	exp1_image_l: image = '../image/book.png'
21.7662 	EXP 	exp1_image_r: image = '../image/cellphone.png'
21.7662 	EXP 	exp1_image_l: autoDraw = True
21.7662 	EXP 	exp1_image_r: autoDraw = True
21.9148 	EXP 	New trial (rep=0, index=22): {'exp_num': 1, 'sent_code': 'l1_t_es_na_018', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 18.0, 'image': 'napkins', 'image_alt': 'cups', 'left_img': 'cups', 'right_img': 'napkins', 'left': '../image/cups.png', 'right': '../image/napkins.png', 'correct_img': 'napkins', 'correct_key': 'lshift', 'sound_dir': '../audio/018.wav', 'image_dir': None}
21.9479 	DATA 	Keypress: rshift
21.9517 	EXP 	exp1_image_l: autoDraw = False
21.9517 	EXP 	exp1_image_r: autoDraw = False
21.9517 	EXP 	exp1_image_l: image = '../image/cups.png'
21.9517 	EXP 	exp1_image_r: image = '../image/napkins.png'
21.9517 	EXP 	exp1_image_l: autoDraw = True
21.9517 	EXP 	exp1_image_r: autoDraw = True
22.0643 	EXP 	New trial (rep=0, index=23): {'exp_num': 1, 'sent_code': 'l1_f_en_na_070', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 70.0, 'image': 'computer', 'image_alt': 'bed', 'left_img': 'computer', 'right_img': 'bed', 'left': '../image/computer.png', 'right': '../image/bed.png', 'correct_img': 'computer', 'correct_key': 'lshift', 'sound_dir': '../audio/070.wav', 'image_dir': None}
22.0963 	DATA 	Keypress: lshift
22.1000 	EXP 	exp1_image_l: autoDraw = False
22.1000 	EXP 	exp1_image_r: autoDraw = False
22.1000 	EXP 	exp1_image_l: image = '../image/computer.png'
22.1000 	EXP 	exp1_image_r: image = '../image/bed.png'
22.1000 	EXP 	exp1_image_l: autoDraw = True
22.1000 	EXP 	exp1_image_r: autoDraw = True
22.2643 	EXP 	New trial (rep=0, index=24): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_095', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 95.0, 'image': 'key', 'image_alt': 'socks', 'left_img': 'socks', 'right_img': 'key', 'left': '../image/socks.png', 'right': '../image/key.png', 'correct_img': 'key', 'correct_key': 'lshift', 'sound_dir': '../audio/095.wav', 'image_dir': None}
22.2937 	DATA 	Keypress: rshift
22.2984 	EXP 	exp1_image_l: autoDraw = False
22.2984 	EXP 	exp1_image_r: autoDraw = False
22.2984 	EXP 	exp1_image_l: image = '../image/socks.png'
22.2984 	EXP 	exp1_image_r: image = '../image/key.png'
22.2984 	EXP 	exp1_image_l: autoDraw = True
22.2984 	EXP 	exp1_image_r: autoDraw = True
22.4186 	EXP 	New trial (rep=0, index=25): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_093', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 93.0, 'image': 'book', 'image_alt': 'boy', 'left_img': 'boy', 'right_img': 'book', 'left': '../image/boy.png', 'right': '../image/book.png', 'correct_img': 'book', 'correct_key': 'lshift', 'sound_dir': '../audio/093.wav', 'image_dir': None}
22.4517 	DATA 	Keypress: lshift
22.4560 	EXP 	exp1_image_l: autoDraw = False
22.4560 	EXP 	exp1_image_r: autoDraw = False
22.4560 	EXP 	exp1_image_l: image = '../image/boy.png'
22.4560 	EXP 	exp1_image_r: image = '../image/book.png'
22.4560 	EXP 	exp1_image_l: autoDraw = True
22.4560 	EXP 	exp1_image_r: autoDraw = True
22.5861 	EXP 	New trial (rep=0, index=26): {'exp_num': 1, 'sent_code': 'l1_f_se_na_084', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 84.0, 'image': 'penthouse', 'image_alt': 'rocket', 'left_img': 'penthouse', 'right_img': 'rocket', 'left': '../image/penthouse.png', 'right': '../image/rocket.png', 'correct_img': 'penthouse', 'correct_key': 'lshift', 'sound_dir': '../audio/084.wav', 'image_dir': None}
22.6188 	DATA 	Keypress: rshift
22.6225 	EXP 	exp1_image_l: autoDraw = False
22.6225 	EXP 	exp1_image_r: autoDraw = False
22.6225 	EXP 	exp1_image_l: image = '../image/penthouse.png'
22.6225 	EXP 	exp1_image_r: image = '../image/rocket.png'
22.6225 	EXP 	exp1_image_l: autoDraw = True
22.6225 	EXP 	exp1_image_r: autoDraw = True
22.7517 	EXP 	New trial (rep=0, index=27): {'exp_num': 1, 'sent_code': 'l1_t_es_na_017', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 17.0, 'image': 'jug', 'image_alt': 'cat', 'left_img': 'jug', 'right_img': 'cat', 'left': '../image/jug.png', 'right': '../image/cat.png', 'correct_img': 'jug', 'correct_key': 'rshift', 'sound_dir': '../audio/017.wav', 'image_dir': None}
22.7819 	DATA 	Keypress: lshift
22.7857 	EXP 	exp1_image_l: autoDraw = False
22.7857 	EXP 	exp1_image_r: autoDraw = False
22.7857 	EXP 	exp1_image_l: image = '../image/jug.png'
22.7857 	EXP 	exp1_image_r: image = '../image/cat.png'
22.7857 	EXP 	exp1_image_l: autoDraw = True
22.7857 	EXP 	exp1_image_r: autoDraw = True
22.9199 	EXP 	New trial (rep=0, index=28): {'exp_num': 1, 'sent_code': 'l1_f_en_na_066', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 66.0, 'image': 'bag', 'image_alt': 'scarf', 'left_img': 'bag', 'right_img': 'scarf', 'left': '../image/bag.png', 'right': '../image/scarf.png', 'correct_img': 'bag', 'correct_key': 'lshift', 'sound_dir': '../audio/066.wav', 'image_dir': None}
22.9502 	DATA 	Keypress: rshift
22.9539 	EXP 	exp1_image_l: autoDraw = False
22.9539 	EXP 	exp1_image_r: autoDraw = False
22.9539 	EXP 	exp1_image_l: image = '../image/bag.png'
22.9539 	EXP 	exp1_image_r: image = '../image/scarf.png'
22.9539 	EXP 	exp1_image_l: autoDraw = True
22.9539 	EXP 	exp1_image_r: autoDraw = True
23.0973 	EXP 	New trial (rep=0, index=29): {'exp_num': 1, 'sent_code': 'l1_f_en_na_071', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 71.0, 'image': 'plane', 'image_alt': 'wallet', 'left_img': 'wallet', 'right_img': 'plane', 'left': '../image/wallet.png', 'right': '../image/plane.png', 'correct_img': 'plane', 'correct_key': 'rshift', 'sound_dir': '../audio/071.wav', 'image_dir': None}
23.1297 	DATA 	Keypress: lshift
23.1342 	EXP 	exp1_image_l: autoDraw = False
23.1342 	EXP 	exp1_image_r: autoDraw = False
23.1342 	EXP 	exp1_image_l: image = '../image/wallet.png'
23.1342 	EXP 	exp1_image_r: image = '../image/plane.png'
23.1342 	EXP 	exp1_image_l: autoDraw = True
23.1342 	EXP 	exp1_image_r: autoDraw = True
23.2807 	EXP 	New trial (rep=0, index=30): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_140', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 140.0, 'image': 'bracelet', 'image_alt': 'ring', 'left_img': 'ring', 'right_img': 'bracelet', 'left': '../image/ring.png', 'right': '../image/bracelet.png', 'correct_img': 'bracelet', 'correct_key': 'rshift', 'sound_dir': '../audio/140.wav', 'image_dir': None}
23.3108 	DATA 	Keypress: rshift
23.3153 	EXP 	exp1_image_l: autoDraw = False
23.3153 	EXP 	exp1_image_r: autoDraw = False
23.3153 	EXP 	exp1_image_l: image = '../image/ring.png'
23.3153 	EXP 	exp1_image_r: image = '../image/bracelet.png'
23.3153 	EXP 	exp1_image_l: autoDraw = True
23.3153 	EXP 	exp1_image_r: autoDraw = True
23.4140 	EXP 	New trial (rep=0, index=31): {'exp_num': 1, 'sent_code': 'l1_f_en_na_062', 'list': 'l1', 'cond': 'f', 'lang': 'en', 'type': 'na', 'num': 62.0, 'image': 'shoe', 'image_alt': 'ring', 'left_img': 'shoe', 'right_img': 'ring', 'left': '../image/shoe.png', 'right': '../image/ring.png', 'correct_img': 'shoe', 'correct_key': 'lshift', 'sound_dir': '../audio/062.wav', 'image_dir': None}
23.4432 	DATA 	Keypress: lshift
23.4474 	EXP 	exp1_image_l: autoDraw = False
23.4474 	EXP 	exp1_image_r: autoDraw = False
23.4474 	EXP 	exp1_image_l: image = '../image/shoe.png'
23.4474 	EXP 	exp1_image_r: image = '../image/ring.png'
23.4474 	EXP 	exp1_image_l: autoDraw = True
23.4474 	EXP 	exp1_image_r: autoDraw = True
23.5976 	EXP 	New trial (rep=0, index=32): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_136', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 136.0, 'image': 'village', 'image_alt': 'city', 'left_img': 'city', 'right_img': 'village', 'left': '../image/city.png', 'right': '../image/village.png', 'correct_img': 'village', 'correct_key': 'lshift', 'sound_dir': '../audio/136.wav', 'image_dir': None}
23.6320 	DATA 	Keypress: rshift
23.6368 	EXP 	exp1_image_l: autoDraw = False
23.6368 	EXP 	exp1_image_r: autoDraw = False
23.6368 	EXP 	exp1_image_l: image = '../image/city.png'
23.6368 	EXP 	exp1_image_r: image = '../image/village.png'
23.6368 	EXP 	exp1_image_l: autoDraw = True
23.6368 	EXP 	exp1_image_r: autoDraw = True
23.7645 	EXP 	New trial (rep=0, index=33): {'exp_num': 1, 'sent_code': 'l1_f_se_na_076', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 76.0, 'image': 'hotdog', 'image_alt': 'burger', 'left_img': 'hotdog', 'right_img': 'burger', 'left': '../image/hotdog.png', 'right': '../image/burger.png', 'correct_img': 'hotdog', 'correct_key': 'lshift', 'sound_dir': '../audio/076.wav', 'image_dir': None}
23.8013 	DATA 	Keypress: lshift
23.8051 	EXP 	exp1_image_l: autoDraw = False
23.8051 	EXP 	exp1_image_r: autoDraw = False
23.8051 	EXP 	exp1_image_l: image = '../image/hotdog.png'
23.8051 	EXP 	exp1_image_r: image = '../image/burger.png'
23.8051 	EXP 	exp1_image_l: autoDraw = True
23.8051 	EXP 	exp1_image_r: autoDraw = True
23.9184 	EXP 	New trial (rep=0, index=34): {'exp_num': 1, 'sent_code': 'l1_f_se_na_082', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 82.0, 'image': 'mickeymouse', 'image_alt': 'spongebob', 'left_img': 'mickeymouse', 'right_img': 'spongebob', 'left': '../image/mickeymouse.png', 'right': '../image/spongebob.png', 'correct_img': 'mickeymouse', 'correct_key': 'lshift', 'sound_dir': '../audio/082.wav', 'image_dir': None}
23.9476 	DATA 	Keypress: rshift
23.9519 	EXP 	exp1_image_l: autoDraw = False
23.9519 	EXP 	exp1_image_r: autoDraw = False
23.9519 	EXP 	exp1_image_l: image = '../image/mickeymouse.png'
23.9519 	EXP 	exp1_image_r: image = '../image/spongebob.png'
23.9519 	EXP 	exp1_image_l: autoDraw = True
23.9519 	EXP 	exp1_image_r: autoDraw = True
24.0807 	EXP 	New trial (rep=0, index=35): {'exp_num': 1, 'sent_code': 'l1_f_se_na_077', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 77.0, 'image': 'donut', 'image_alt': 'mashedpotatoes', 'left_img': 'mashedpotatoes', 'right_img': 'donut', 'left': '../image/mashedpotatoes.png', 'right': '../image/donut.png', 'correct_img': 'donut', 'correct_key': 'rshift', 'sound_dir': '../audio/077.wav', 'image_dir': None}
24.1140 	DATA 	Keypress: lshift
24.1194 	EXP 	exp1_image_l: autoDraw = False
24.1194 	EXP 	exp1_image_r: autoDraw = False
24.1194 	EXP 	exp1_image_l: image = '../image/mashedpotatoes.png'
24.1194 	EXP 	exp1_image_r: image = '../image/donut.png'
24.1194 	EXP 	exp1_image_l: autoDraw = True
24.1194 	EXP 	exp1_image_r: autoDraw = True
24.2530 	EXP 	New trial (rep=0, index=36): {'exp_num': 1, 'sent_code': 'l1_t_es_na_015', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 15.0, 'image': 'glasses', 'image_alt': 'jacket', 'left_img': 'glasses', 'right_img': 'jacket', 'left': '../image/glasses.png', 'right': '../image/jacket.png', 'correct_img': 'glasses', 'correct_key': 'rshift', 'sound_dir': '../audio/015.wav', 'image_dir': None}
24.2820 	DATA 	Keypress: rshift
24.2868 	EXP 	exp1_image_l: autoDraw = False
24.2868 	EXP 	exp1_image_r: autoDraw = False
24.2868 	EXP 	exp1_image_l: image = '../image/glasses.png'
24.2868 	EXP 	exp1_image_r: image = '../image/jacket.png'
24.2868 	EXP 	exp1_image_l: autoDraw = True
24.2868 	EXP 	exp1_image_r: autoDraw = True
24.4316 	EXP 	New trial (rep=0, index=37): {'exp_num': 1, 'sent_code': 'l1_t_es_na_019', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 19.0, 'image': 'boy', 'image_alt': 'dog', 'left_img': 'boy', 'right_img': 'dog', 'left': '../image/boy.png', 'right': '../image/dog.png', 'correct_img': 'boy', 'correct_key': 'rshift', 'sound_dir': '../audio/019.wav', 'image_dir': None}
24.4647 	DATA 	Keypress: lshift
24.4693 	EXP 	exp1_image_l: autoDraw = False
24.4693 	EXP 	exp1_image_r: autoDraw = False
24.4693 	EXP 	exp1_image_l: image = '../image/boy.png'
24.4693 	EXP 	exp1_image_r: image = '../image/dog.png'
24.4693 	EXP 	exp1_image_l: autoDraw = True
24.4693 	EXP 	exp1_image_r: autoDraw = True
24.5976 	EXP 	New trial (rep=0, index=38): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_087', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 87.0, 'image': 'bed', 'image_alt': 'desk', 'left_img': 'desk', 'right_img': 'bed', 'left': '../image/desk.png', 'right': '../image/bed.png', 'correct_img': 'bed', 'correct_key': 'rshift', 'sound_dir': '../audio/087.wav', 'image_dir': None}
24.6321 	DATA 	Keypress: rshift
24.6365 	EXP 	exp1_image_l: autoDraw = False
24.6365 	EXP 	exp1_image_r: autoDraw = False
24.6365 	EXP 	exp1_image_l: image = '../image/desk.png'
24.6365 	EXP 	exp1_image_r: image = '../image/bed.png'
24.6365 	EXP 	exp1_image_l: autoDraw = True
24.6365 	EXP 	exp1_image_r: autoDraw = True
24.7521 	EXP 	New trial (rep=0, index=39): {'exp_num': 1, 'sent_code': 'l1_t_es_f0u_139', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'f0u', 'num': 139.0, 'image': 'restaurant', 'image_alt': 'hotel', 'left_img': 'restaurant', 'right_img': 'hotel', 'left': '../image/restaurant.png', 'right': '../image/hotel.png', 'correct_img': 'restaurant', 'correct_key': 'rshift', 'sound_dir': '../audio/139.wav', 'image_dir': None}
24.7871 	DATA 	Keypress: lshift
24.7909 	EXP 	exp1_image_l: autoDraw = False
24.7909 	EXP 	exp1_image_r: autoDraw = False
24.7909 	EXP 	exp1_image_l: image = '../image/restaurant.png'
24.7909 	EXP 	exp1_image_r: image = '../image/hotel.png'
24.7909 	EXP 	exp1_image_l: autoDraw = True
24.7909 	EXP 	exp1_image_r: autoDraw = True
24.9303 	EXP 	New trial (rep=0, index=40): {'exp_num': 1, 'sent_code': 'l1_t_es_na_014', 'list': 'l1', 'cond': 't', 'lang': 'es', 'type': 'na', 'num': 14.0, 'image': 'key', 'image_alt': 'book', 'left_img': 'book', 'right_img': 'key', 'left': '../image/book.png', 'right': '../image/key.png', 'correct_img': 'key', 'correct_key': 'lshift', 'sound_dir': '../audio/014.wav', 'image_dir': None}
24.9576 	DATA 	Keypress: rshift
24.9614 	EXP 	exp1_image_l: autoDraw = False
24.9614 	EXP 	exp1_image_r: autoDraw = False
24.9614 	EXP 	exp1_image_l: image = '../image/book.png'
24.9614 	EXP 	exp1_image_r: image = '../image/key.png'
24.9614 	EXP 	exp1_image_l: autoDraw = True
24.9614 	EXP 	exp1_image_r: autoDraw = True
25.1144 	EXP 	New trial (rep=0, index=41): {'exp_num': 1, 'sent_code': 'l1_f_sp_na_091', 'list': 'l1', 'cond': 'f', 'lang': 'sp', 'type': 'na', 'num': 91.0, 'image': 'bracelet', 'image_alt': 'backpack', 'left_img': 'backpack', 'right_img': 'bracelet', 'left': '../image/backpack.png', 'right': '../image/bracelet.png', 'correct_img': 'bracelet', 'correct_key': 'lshift', 'sound_dir': '../audio/091.wav', 'image_dir': None}
25.1492 	DATA 	Keypress: lshift
25.1539 	EXP 	exp1_image_l: autoDraw = False
25.1539 	EXP 	exp1_image_r: autoDraw = False
25.1539 	EXP 	exp1_image_l: image = '../image/backpack.png'
25.1539 	EXP 	exp1_image_r: image = '../image/bracelet.png'
25.1539 	EXP 	exp1_image_l: autoDraw = True
25.1539 	EXP 	exp1_image_r: autoDraw = True
25.2853 	EXP 	New trial (rep=0, index=42): {'exp_num': 1, 'sent_code': 'l1_f_se_na_078', 'list': 'l1', 'cond': 'f', 'lang': 'se', 'type': 'na', 'num': 78.0, 'image': 'airpods', 'image_alt': 'joycons', 'left_img': 'airpods', 'right_img': 'joycons', 'left': '../image/airpods.png', 'right': '../image/joycons.png', 'correct_img': 'airpods', 'correct_key': 'lshift', 'sound_dir': '../audio/078.wav', 'image_dir': None}
25.3135 	DATA 	Keypress: rshift
25.3181 	EXP 	exp1_image_l: autoDraw = False
25.3181 	EXP 	exp1_image_r: autoDraw = False
25.3181 	EXP 	exp1_image_l: image = '../image/airpods.png'
25.3181 	EXP 	exp1_image_r: image = '../image/joycons.png'
25.3181 	EXP 	exp1_image_l: autoDraw = True
25.3181 	EXP 	exp1_image_r: autoDraw = True
